source,target,score
COP1,PITPNA,0.06931816
DHX40,EZH1,0.06931808
SYNJ2,DOCK1,0.069318034
RALY,CDK6,0.06931801
EDIL3,NSMCE1,0.069317676
MYSM1,ADSS2,0.06931762
MBIP,TTC17,0.06931751
FUT9,SNX21,0.06931733
GABBR2,N4BP1,0.06931698
UMAD1,PRMT3,0.069316916
TRHDE,ENOX1,0.06931651
ARID4A,ZNF146,0.06931622
LRRFIP2,SLC12A2,0.06931581
AGPAT4,TCF12,0.06931553
RNF146,VAV1,0.069314174
VPS13B,TENT4A,0.06931351
PARD3,AP3S1,0.06931309
RBPJ,ENSG00000283782,0.06931236
DOCK10,USP8,0.069311194
NFATC3,RASGRF2,0.06931105
DCUN1D2,SEPTIN7,0.069311
VPS13D,SLC27A1,0.069310986
MED31,GALNT6,0.069310844
NAV3,NBAS,0.06931081
CFDP1,USP34,0.06931067
ARMH1,RALGAPA2,0.06931039
SNRNP48,MGAT5,0.06930998
SSX2IP,DZIP3,0.06930964
ATXN1,COMMD1,0.06930887
MIR9-1HG,KCTD6,0.06930881
UGT8,NXPE3,0.06930843
BCAS1,NMNAT1,0.06930829
GABRA2,ASTN1,0.06930825
PDS5B,PAK1,0.06930726
CAPN7,LZIC,0.06930692
TTF1,PAAF1,0.069306046
CNTN4,GABRB2,0.069305845
PRICKLE1,TJP1,0.06930547
NDUFS1,U2SURP,0.06930542
SAMD12,GABRB2,0.06930494
HS6ST2,SCRN1,0.069304
DMD,ADK,0.06930366
TPRG1,CPM,0.06930304
C10ORF90,ASCC2,0.06930294
LRRK2,ADAL,0.06930246
SLC41A3,ARHGEF4,0.069302455
OSBP2,ABRAXAS1,0.06930224
MRTFA,TMEM259,0.069301434
SNTB2,NUDT5,0.0693013
POLDIP3,MAGI2,0.069301076
PRELID2,TM9SF3,0.06930042
UST,COG5,0.06929959
EIF5B,C1ORF122,0.06929954
COL4A5,APIP,0.06929946
PRUNE2,RHBDD1,0.0692991
HAUS8,APPBP2,0.06929908
TOGARAM1,PHF21A,0.069298856
TASOR2,ATP2C1,0.06929849
PPME1,PCDH11Y,0.06929781
GRIA3,ZNF207,0.06929775
UBAC2,ASTN1,0.069297746
ENPP2,WASHC4,0.06929753
YAE1,DNM1L,0.069297425
NLGN1,NLGN4Y,0.06929653
MTO1,NPC1,0.06929647
CEP20,C10ORF90,0.06929612
ZNF208,PTOV1,0.06929584
BRINP1,MED12L,0.0692956
ERBIN,MAPK10,0.06929546
CLIP1,TMEM132B,0.069294825
NEK1,GALNT6,0.06929454
IL10RB,TSEN15,0.069294155
TMEM144,NPIPA1,0.06929379
LRCH3,KCNH8,0.069293745
SLC13A3,TF,0.069293596
DELE1,SENP2,0.06929322
ECT2,WDFY2,0.06929307
USP53,SAMSN1,0.069293015
TMEM39B,TIMMDC1,0.06929229
ERGIC2,ZNF322,0.069292
NRXN1,DNASE1,0.06929183
TTLL7,SLC35F3,0.0692913
RIMS1,KIAA1328,0.06929115
TTC27,GTF3A,0.069290586
MAN2A1,PRKACB,0.069290385
ZER1,CTPS2,0.0692903
ANKRD36C,CDH12,0.069289915
EPB41L1,ENSA,0.069289856
KIAA0930,SMYD3,0.06928886
NRXN3,GABRB2,0.069288336
MYCBP2,CHD8,0.06928771
SHLD2,ASH2L,0.069287576
PTPRD,RAB14,0.06928738
AP2B1,GAB2,0.069286935
POU6F2,CACNA1D,0.069286674
TANC2,ANKRD11,0.06928639
TBC1D22A,DIPK1A,0.06928628
DCTN4,MFN1,0.06928626
SIK3,STK11,0.069285914
SH3D19,GNB1,0.06928578
STX18,PPP2R5A,0.069284916
CIT,TMEM259,0.06928406
SLF2,KBTBD2,0.06928397
PICALM,CHST11,0.06928389
YTHDC2,PUS7L,0.069283284
NCOA7,GABRG3,0.06928309
CLSTN3,FOXO3,0.069282636
PDE4B,KANSL1,0.06928224
RNF38,PLA2G4C,0.06928174
SCAPER,TMEM259,0.06928152
KCNS3,PAM,0.06928122
PBX1,CLNS1A,0.069281116
URGCP,C2ORF76,0.06928035
VIPR1,RNF144A,0.06927951
KAZN,CIT,0.06927948
EPC2,PWWP2A,0.06927944
EXOC7,LPCAT3,0.06927893
FOXO3,CDK6,0.06927886
HSPA12A,PUM1,0.069278814
ZDHHC14,PEX10,0.06927865
ZBTB48,ABCC1,0.06927857
TJP1,MTMR2,0.06927823
ABCA8,HDAC1,0.06927772
BRPF3,AKAP10,0.06927755
MYCBP2,ZNF800,0.069277294
CNOT4,ENSG00000214265,0.06927695
SH3GL2,GABRB2,0.069276534
TENM3,ERC1,0.069276355
ABHD5,KANSL1,0.06927613
ERCC6L,AGK,0.069275655
GRID1,GPN2,0.0692756
RBM14-RBM4,SPRYD7,0.06927527
MNAT1,XPO6,0.06927526
GPHN,NIPAL2,0.06927519
NOC3L,NLGN4Y,0.069275185
PCM1,PIR,0.069274835
SBNO1,EDEM3,0.069274746
COPS4,KIF13A,0.06927446
SGCD,LINC02210-CRHR1,0.06927436
PPP2R2B,ARL17B,0.069274336
SMIM4,CCNH,0.069274314
ATRX,HIPK2,0.069274284
CHCHD3,SUMF1,0.06927412
ATG10,MRE11,0.06927412
EPB41L3,RIT2,0.069274016
FTO,UBA6,0.06927397
ATP6V1D,ANO4,0.069273286
SCN2A,EXOC3,0.06927272
EXT1,ZCCHC24,0.06927248
CRTC3,WASHC3,0.06927245
TCEA1,RSRC1,0.06927175
GAB1,C6ORF62,0.069271185
MBD5,PSMF1,0.069271155
SDCBP,PTPRF,0.06927075
PDZRN4,DYNC1H1,0.06927064
INTS1,TDP1,0.06927003
AP2B1,ABCC1,0.06926993
BASP1,RPS6KA2,0.06926892
ARGLU1,BMAL1,0.06926892
NELL1,TCF25,0.06926878
ZMYM3,ANAPC1,0.06926861
DPP3,CENPQ,0.06926856
RABGAP1,MCF2L2,0.06926804
SPIRE1,DEF8,0.06926783
MCPH1,ZMAT1,0.069267355
SAMD9L,PPP2R2A,0.0692669
RPS6KA3,SRPK2,0.06926662
NRG3,ABCC1,0.06926645
MYT1L,LHX6,0.069265574
AKT2,MAGI1,0.069264166
FTCDNL1,SLC24A2,0.06926342
CYFIP2,NOS1,0.06926327
ZFHX4,LRRC63,0.0692632
MICAL2,SLC4A10,0.06926288
ENSG00000266302,PLEKHA5,0.06926249
PRRX1,IRAG1,0.06926227
WDR4,ZNF131,0.06926181
BORCS5,PRELID2,0.06926145
WASHC4,PAPSS1,0.06926137
PTPRZ1,LPGAT1,0.06926072
HIVEP2,ZNF800,0.06926023
FNBP4,TMEM178B,0.06926011
KMT2C,ZDHHC13,0.06926002
ZNF292,SUMF1,0.06925968
ETV6,SUMF1,0.06925961
WDR11,IREB2,0.06925928
PKIG,SPTBN4,0.06925871
BASP1,RTN4,0.06925869
TTLL5,SENP6,0.06925793
SYNDIG1,DNM3,0.06925779
ZMPSTE24,BOLA3,0.06925769
COL4A5,PLA2G4C,0.06925749
JARID2,REV3L,0.06925733
FNBP1,RNMT,0.0692573
CASTOR2,VPS13D,0.06925715
ZEB2,STK11,0.069256924
IQCK,DCTN4,0.069256894
PTPRD,AOAH,0.069256514
UBE2Q2P16,MACF1,0.06925634
NALF1,DNAJC11,0.069256134
CHD5,RAPGEF5,0.06925439
SASH1,PKP4,0.06925433
PFKFB3,CCNY,0.0692543
ZSCAN21,TOLLIP,0.069254175
MAP3K2,LTO1,0.069253445
PRR16,BMAL1,0.06925315
SMARCA2,GAD1,0.06925309
SIPA1L1,DYNC1I1,0.06925241
PREP,PGP,0.06925205
ALCAM,DDHD1,0.06925136
PLXDC2,CPEB1,0.06925118
NINJ2,GALK2,0.06925079
FAM133B,CYRIB,0.069250084
RIMS2,MTSS1,0.069249436
CNDP1,KIF13A,0.069249354
ITCH,AFDN,0.069249325
PTEN,SLC6A13,0.06924919
NCKAP1,ANK2,0.06924896
SVEP1,ARID1A,0.06924821
RANBP17,PCNX2,0.069247775
TYRO3,NXPE3,0.06924741
TMC7,UBE2G2,0.06924712
TMTC2,ARCN1,0.06924664
TCF20,TP53BP1,0.06924645
DDX6,UBE3D,0.06924591
SNCA,ASAP1,0.06924585
NAIP,PRKACB,0.06924533
EPHA4,GABRB2,0.06924529
ADIPOR2,AATK,0.06924453
OTUD6B,LINC02210-CRHR1,0.069244474
RAB9A,CCDC25,0.06924425
PTGES2,AAK1,0.06924416
PCSK2,AACS,0.069244064
SIAH1,ETV3,0.069244005
TCF4,FMN1,0.06924365
UBR5,PPP1R21,0.069243535
PRKAR1B,MGMT,0.069243096
PUM2,PTPN1,0.06924301
NAALAD2,ATXN1,0.06924281
PSEN1,VPS13D,0.06924253
CCDC122,SPOCK1,0.06924247
DAPK2,SIAH1,0.06924232
GTF3C2,PPFIA2,0.06924221
SFXN1,PITPNA,0.06924118
SKI,GTF2F2,0.0692402
WLS,SLC35F1,0.069239594
SCMH1,MOSMO,0.06923919
RRP36,ZNF189,0.06923908
TBC1D12,IKZF1,0.06923882
PIP4K2A,MICAL3,0.069238625
UBE2E2,PLEKHA5,0.069237284
TAMM41,YY1,0.069237
PCDH7,XPO4,0.069236934
GIGYF2,GPHN,0.06923668
BIN1,ZNF595,0.069236614
TTC39C,RMC1,0.06923654
DYNC2I1,MAP3K4,0.069236375
ITPKB,WDR7,0.06923603
ZBTB7A,NPLOC4,0.06923595
MEF2A,RASSF2,0.06923577
NT5C2,RCAN1,0.06923563
OSBPL10,SMYD3,0.06923554
UGT8,JMJD1C,0.06923538
SH3KBP1,ADSS2,0.06923533
ARFGEF1,NCKAP1,0.06923521
PLEKHH1,BAZ2B,0.06923474
UBR2,RGS6,0.069234475
DYM,PPP2R2C,0.06923434
CSAD,PPP2R2B,0.06923405
DTWD1,SPCS3,0.069233604
ANKRD10,ACSS3,0.069233574
CNKSR2,MYO5A,0.069233514
PPFIBP1,ENOX1,0.06923301
PEX5L,SUPT5H,0.06923299
HERC1,RSRC1,0.0692328
PLXNA4,SUMF1,0.069232605
FOXP1,GABRB2,0.06923248
CAMK1D,PPP6R2,0.06923189
CLDN12,CNOT1,0.06923186
KCTD13,ETFDH,0.06923174
PTEN,NFAT5,0.06923161
MID1,CPNE2,0.06923144
ZEB2,MYO1F,0.06923117
KANK1,TENT4A,0.069230445
ASAP3,PAWR,0.06923012
PRR14L,ZNF345,0.06922931
NCOA2,ATP8A2,0.069229215
CWC27,HLCS,0.0692291
ANO4,FBXO33,0.069229074
TTC23,SRSF6,0.069229044
ZNF160,PWWP3A,0.06922897
DTNB,FUT8,0.069228865
ST6GALNAC3,MTR,0.06922876
NIPAL2,KIAA1217,0.06922867
NT5DC1,ABCC1,0.06922846
ADK,PPP2R2B,0.069228135
ADD3,SIPA1L1,0.069227554
IFIT3,MPG,0.06922644
STK39,TBC1D2,0.069226265
PIP5K1A,PHKB,0.069226064
RPE,PPAT,0.06922532
HSD17B4,GNPTAB,0.069225304
TLE4,ZNF106,0.0692252
FRMPD4,IARS1,0.06922513
DST,OGT,0.069225125
FASTKD1,GABBR2,0.069224976
SNTB2,FRMPD4,0.069224924
GALNT10,ZNF681,0.06922489
ZNF717,PPP1R13B,0.06922479
NDUFAF2,NXPE3,0.06922474
ACP3,TANK,0.06922437
OPCML,CAMSAP2,0.069224365
DCC,DYNC1H1,0.069224045
USP45,DNAJC7,0.06922398
AGO3,SHOC2,0.0692238
NEK9,GPBP1L1,0.06922362
ANKRD26,RPA2,0.06922277
DGCR2,CLEC9A,0.069222584
GABRB3,SLC35F3,0.0692222
PAFAH1B1,RB1,0.06922184
CHSY3,USP33,0.06922165
ABCC1,TMX4,0.06922122
ZNF397,OSBPL1A,0.06922085
SLC25A37,MRPL3,0.069220774
ZNF638,LARP1B,0.06922073
KCMF1,SPCS3,0.06922073
CTTNBP2,INPP5B,0.06922073
ENSG00000273748,DLD,0.06922063
SGSM1,PITPNA,0.06922037
ANK3,ZMAT4,0.06922028
KDM1A,DIP2C,0.06922009
ASIC2,UBE3A,0.06921985
TAC3,BNIP3L,0.069219775
TMEFF2,FGF1,0.06921912
PHF3,RAB9A,0.06921874
DDX17,FRMD4B,0.069218606
SPRY2,RRN3,0.0692181
SLC6A1,INTS15,0.06921762
VPS37B,MICU3,0.06921753
NAA20,RBM10,0.06921742
EML2,FOXRED2,0.06921695
MAGED1,ESCO1,0.069216855
ELAVL1,PTPRG,0.069216855
ARMC8,NLGN1,0.06921615
ENSG00000175806,BMAL1,0.06921607
LCOR,FTSJ1,0.06921589
DGKG,TBPL1,0.069215864
SNTG1,MAP3K7,0.069215655
MMP24OS,OSBPL1A,0.06921564
AFG3L2,PRICKLE1,0.06921554
CCSER2,HECW2,0.06921537
CAMK2G,MICALL2,0.06921481
ICA1L,CAT,0.06921396
QKI,NPIPA1,0.069213405
KIAA0319L,SYT16,0.069213144
DAPK1,FRY,0.06921312
GK5,C2ORF76,0.06921233
GALNT13,SIPA1L1,0.06921217
NEK11,UNC13A,0.069211744
LARP7,ELP3,0.06921131
AMD1,DIS3L2,0.06921122
ACVR2A,JMJD1C,0.06921046
PDE7A,FUT8,0.06921015
ACBD3,SPTLC3,0.069209896
FAM20B,CDYL,0.069209404
CNTRL,SYNE1,0.06920887
TRIO,NAA25,0.069208376
SH3BP4,DOCK10,0.069208205
TARBP1,SORBS1,0.06920819
TRIO,PPP1R12B,0.06920816
NCOA7,PPP1R16B,0.069207385
RABEP1,PDE5A,0.069207035
GABBR2,ATP8A2,0.06920608
ALKBH3,TRAF2,0.06920604
ARSB,ABCF1,0.06920584
GRIA1,ANKRD11,0.069205664
TPP2,BCAS1,0.06920559
OARD1,AP1B1,0.06920557
ZNF365,ZNF248,0.06920536
PRKCZ,VPS53,0.069204934
KMT2E,USP22,0.0692049
VEGFB,AARS1,0.0692048
APPL2,VPS45,0.069204755
TLK2,USP34,0.06920429
NBPF1,CBFB,0.06920425
RBPJ,FAM200B,0.069204174
SEPTIN6,CBLN2,0.06920344
TRIM9,ACTR1A,0.0692029
CPLANE1,PHF3,0.069202766
CHD9,ASTN1,0.06920173
TOPORS,SRRM4,0.069201715
RPE,PLA2G4C,0.0692017
ZC3HAV1L,EXOC3,0.06920151
EIF2AK4,RBM25,0.069201425
GALNTL6,NUDT5,0.069201075
SYT16,USP33,0.06920088
NEO1,SFXN1,0.06920015
CNTNAP4,FNBP4,0.06919989
RABL2B,NCOA2,0.06919988
PICALM,OPHN1,0.069199674
LRRC28,PTGR1,0.06919957
MOG,CPSF3,0.06919907
SAFB,ATP6V1H,0.0691989
PYCARD,NPIPB13,0.06919849
SLITRK5,ABCC1,0.069198444
CBLN2,KCNH7,0.06919821
ENSG00000250305,FOXO3,0.06919814
SHTN1,RSL1D1,0.069197096
MACO1,CEP85,0.06919679
MERTK,ENTPD1,0.06919668
WDR7,WASHC3,0.06919629
QSOX1,COG5,0.06919553
KHDRBS2,ANKS1A,0.069195166
TYRO3,ARHGAP5,0.06919513
HEATR6,DGKD,0.069194965
FAM102A,DCP1A,0.06919383
MTDH,RCOR3,0.06919368
SCN1A,UBR3,0.06919364
PTPRA,ZBED5,0.06919309
TBC1D32,TRAF3,0.069192976
LPAR1,LARP7,0.06919024
ATXN2,ELF1,0.06918999
PLEKHG3,SKA2,0.069189616
FHIT,ASTN1,0.069189586
GOLGA5,XRN1,0.06918951
LRP2,NACC2,0.069189236
OSBPL8,ATN1,0.06918863
RBFOX1,ZNF800,0.06918847
SUN1,AGAP1,0.06918845
TRPS1,PINLYP,0.06918832
CLASP1,SCD5,0.06918721
CAMK2G,PHF3,0.0691872
MYO16,AGTPBP1,0.06918699
MYH9,SLC25A36,0.06918686
UBA6,VTI1A,0.069186844
GNAO1,CSNK1A1,0.069186814
FASTKD1,KCNJ2,0.06918674
MYO5A,CDC40,0.069186576
AKAP6,TMC7,0.069186315
RAB3GAP1,TTF2,0.06918572
CALN1,PCMTD1,0.06918547
AP3M1,PITRM1,0.069185436
LARP6,DNAJC6,0.06918532
GPBP1,NAV2,0.06918516
PHTF1,CHCHD3,0.06918457
GABRA1,REV1,0.06918425
SULT1A1,MITF,0.06918342
BTAF1,CCPG1,0.06918324
MINK1,BLTP3B,0.069183104
ABCA5,MBOAT2,0.0691827
NPTN,SAMD12,0.06918188
ARPP21,UBE3A,0.0691815
LARP1B,ENSG00000173273,0.06918121
PCSK7,PELI3,0.06918084
EFHD1,MBNL1,0.06918081
MAGI2,TIGAR,0.06918069
SGMS1,KHDRBS2,0.06918009
ATR,TSC1,0.069180086
MAML2,NAPEPLD,0.06917986
PPIG,ENSG00000147324,0.06917972
PDE10A,APBA1,0.069179475
PLPP2,WIPF2,0.06917905
LAMP1,CCDC7,0.06917849
CCDC88A,ASTN1,0.06917788
TRAF7,PLAAT3,0.06917771
SSBP2,RPF2,0.06917762
MFSD11,TRAF3,0.069177546
FOXRED1,PPIE,0.069177434
ADARB2,GTF2F2,0.06917719
PAK1,CSTF3,0.069176815
SH3PXD2A,UQCRC1,0.06917675
KLF13,MAPK1IP1L,0.06917644
ANO5,GABRG3,0.069176205
FRMD5,MVB12B,0.069175325
SCMH1,TMEM117,0.06917515
TERF1,TNRC6C,0.069174804
FGFR2,LURAP1,0.06917479
ITFG1,TTC39B,0.069174565
TMEM178B,SDCCAG8,0.06917446
NFIA,PHTF1,0.069173604
SYP,UBE3A,0.06917338
FADS3,PKD2,0.06917293
MLC1,SLC12A4,0.06917255
ZNF610,ENOSF1,0.06917251
DIP2C,MRPL1,0.0691725
HSD17B12,RETREG3,0.069172144
GULP1,OSBPL3,0.06917212
LAMP2,FBXO33,0.069171794
GSK3B,AP1G2,0.06917176
NUP37,PIR,0.06917175
POGZ,USP34,0.06917138
ZNF609,CLK4,0.06917053
ZFPL1,NASP,0.06917035
VLDLR,HEPACAM,0.06917002
EIF2AK4,RMDN3,0.06917001
SIK3,VEZT,0.06916954
SLC24A3,NUDT5,0.069169484
RAB40C,PDE4B,0.06916828
DGKG,TM2D1,0.069167964
FNTA,ANAPC4,0.06916784
SETD4,TUBA1A,0.069167495
TCERG1,ASTN1,0.06916744
NBDY,MAML2,0.069166005
DLC1,CHD8,0.06916553
MARCHF1,NCAM1,0.06916546
PRKCA,KCNJ3,0.06916508
SLC39A10,MTMR14,0.06916467
JUND,RPE,0.06916422
TRIM44,EZR,0.069164194
TTC17,MRPL1,0.06916405
SGK1,EIF2D,0.0691638
AEBP2,NUDT5,0.069163084
NAV1,GPR143,0.069162585
DARS1,ADAMTS18,0.06916231
MYH9,WDR7,0.06916145
CHMP7,LRRC37A3,0.069161184
TTC17,LINC00923,0.06916097
PRKAG2,DNAJC1,0.06916083
KCNH5,CLEC16A,0.06916042
VANGL1,BRINP1,0.06916017
ITSN1,ZNF326,0.06916004
CAMSAP2,EXOC3,0.06915993
TSPAN5,IFT27,0.06915981
TMCC1,VPS41,0.069159724
GDA,NOL10,0.06915965
ATP6V0A1,ENSG00000267645,0.06915963
TOM1L2,KREMEN1,0.06915954
SENP7,DENND5B,0.06915932
MCMDC2,M6PR,0.06915908
FBXW7,DNAH17,0.06915868
ARFGEF3,SNAPC4,0.0691586
NEK3,SNX30,0.06915854
ROBO1,CRACD,0.06915809
TAF15,GRM1,0.06915719
ZNF532,HCFC2,0.0691566
CSGALNACT1,STX1A,0.06915618
FAM13C,KLHL26,0.0691561
OGA,SMC5,0.06915561
KIAA2026,ZDHHC5,0.06915552
ATP8A2,SCRN1,0.069154814
MYCBP2,REV3L,0.06915412
SESN3,ADAM9,0.069153845
FBXO21,RAB1A,0.06915384
CAMK2A,DNAJC11,0.06915354
FOXN3,CARMIL1,0.06915291
TYW1,CNTNAP5,0.06915284
TCF7L1,ILKAP,0.06915283
AUTS2,MAPKAP1,0.069152094
KTN1,CLASP2,0.069151916
EXOC2,PDHX,0.06915179
CMSS1,UBE2G2,0.06915137
TBC1D5,MRPS9,0.06915118
NCK1,ATG5,0.069151096
TTC3,DNAJC11,0.06915099
PCDH11X,CAMSAP2,0.069150865
ROGDI,DERL1,0.06915085
OGA,TMEM106A,0.06915078
RPS6KA5,ZNF224,0.06915047
SLC20A2,ULK2,0.06915046
FMNL2,EFCAB2,0.06915026
SGCD,SERHL2,0.06914912
HERC4,FOXP1,0.0691488
PLCL1,LSM8,0.0691488
DIP2C,AHCTF1,0.069147915
MBNL1,STAT5B,0.06914769
DCAF5,RAB38,0.06914743
PTPN11,NEBL,0.06914642
TESC,ASIC2,0.069145955
CREBBP,SYNE1,0.069145806
NUP160,ACAA1,0.06914543
KLF3,ADAM12,0.06914537
NOL10,PDCD7,0.069145314
RABGAP1L,CREB5,0.069145165
STAT5B,MEGF9,0.06914463
TPK1,DZIP3,0.069144174
C21ORF62-AS1,SHTN1,0.069143824
HNMT,TPST2,0.06914342
FAM13C,PEPD,0.06914339
PPP3CC,ZNF800,0.06914279
ST18,NCBP3,0.06914257
CDH18,ARL15,0.06914181
SCD5,RORA,0.06914111
NEGR1,ENSG00000175806,0.06914035
AP3B1,ENSG00000254692,0.069139905
RSRP1,HTT,0.06913987
HELQ,AKAP9,0.069139734
TTBK2,FBXO16,0.06913944
SECISBP2L,STAG1,0.069139294
XKR6,ATXN10,0.06913919
INTS13,TMEM51,0.06913901
CABIN1,PUS7L,0.069138385
HS6ST3,NUDT5,0.06913828
TBCA,GALK2,0.06913798
DTNB,ELP3,0.06913792
CTNND1,EDIL3,0.069137864
HELB,TAF1B,0.06913738
ENSG00000285218,HPS5,0.06913731
ZBTB8OS,ARFGEF2,0.06913718
VPS13D,LARP1B,0.069136746
ARHGAP21,CAPZA2,0.06913666
AGBL4,DSCAML1,0.06913415
CLSTN2,RTN4,0.06913409
ATP6V1B2,CDC40,0.0691337
SV2C,GALNTL6,0.06913369
ACSL3,ZSWIM6,0.069133066
AQP4,SAP30BP,0.06913264
SPPL3,PAPSS1,0.069132164
SPOCK1,VPS26A,0.069131896
LHFPL3,ADCY8,0.069131844
SMAP2,RAP1GDS1,0.069131844
MDN1,TRIM33,0.06913171
SPTLC2,FAF1,0.06913083
PBRM1,TBCD,0.06913021
R3HDM1,NRSN1,0.06912995
EXOC4,NPLOC4,0.06912952
RBPJ,ANO4,0.069129445
ATG4C,TP53I11,0.06912913
ENSG00000173273,NEBL,0.06912894
ABLIM2,ZNF277,0.06912818
PDE4DIP,HPCAL1,0.06912812
TCAIM,PRH1,0.06912797
KCNC2,EXD3,0.06912773
TEX28,MYO9B,0.069127105
ARHGAP24,VMP1,0.06912709
KLHL42,LCOR,0.0691269
DCAKD,ACAP2,0.069126375
NFIC,NUP85,0.06912637
LDLRAD4,ATM,0.06912609
APBB1,ADSS2,0.06912566
FNDC3A,WWP2,0.069125585
CSMD1,ZNF131,0.069124945
UBE2E2,ANAPC2,0.06912481
LMAN2L,PRPF39,0.06912466
MTSS1,MRE11,0.06912457
PPP1R12A,CDC42BPA,0.06912426
PDE4D,LARP1B,0.06912424
SH3KBP1,USO1,0.06912404
FMN1,APP,0.06912402
PPP3CA,MTSS2,0.069123894
CLPX,PPP6C,0.069123335
MTUS1,NSF,0.06912321
HPS3,INPP1,0.06912309
UBR5,UPF3A,0.06912301
AMBRA1,FAM20B,0.06912281
SAMD8,UBE3B,0.06912256
DIXDC1,DAB1,0.06912236
SUDS3,TRRAP,0.06912229
ABHD2,ENSG00000267645,0.069122
TRIO,MACF1,0.06912198
DENND4C,KIF1B,0.069121845
HIBCH,MRPS25,0.069121726
BCL11A,GPATCH8,0.0691212
SCN1A,SELENOT,0.0691205
NEGR1,PIR,0.06912012
RGS6,DNAJC11,0.069119975
DPP6,CCK,0.069119774
IGSF11,MVB12B,0.06911953
USP10,AKAP6,0.06911934
GRIA2,INPP5B,0.06911912
MEF2A,ARAP2,0.069118075
ITGB5,RPS6KA3,0.06911763
NFKBIB,GTF2H3,0.06911761
AGTPBP1,SPTLC2,0.06911717
WDFY2,ADAMTS18,0.06911717
BIRC6,RCN2,0.069116704
AKAP6,GABRB2,0.06911657
CLIC4,CMC2,0.06911638
KHDRBS2,REV3L,0.069115415
ZNF91,LDLRAD3,0.06911539
UNC5D,XPO6,0.06911528
AGAP1,TRMT13,0.06911459
C1ORF21,KMT2A,0.069114424
C10ORF90,ANKS6,0.06911431
METTL21A,AMBRA1,0.069114245
USP54,ANKRD11,0.069113895
PNISR,PITPNA,0.06911331
NLGN1,FERMT1,0.06911322
LRRC4C,SIMC1,0.06911237
CNOT11,ZNF788P,0.069112115
CLYBL,CRY2,0.06911135
PGM3,FAM221A,0.069111295
PRKCA,SSR1,0.0691104
NCOA7,ZNF407,0.06911027
OPCML,NMT1,0.06911022
TXNRD1,CRELD1,0.06911018
ENSG00000173273,CHD9,0.06911018
ABCA2,SMCHD1,0.069109984
PMP22,ENSG00000283321,0.06910941
APP,CAMK2N1,0.06910934
BDP1,LRRC4C,0.069109075
DCTN2,PRIM2,0.069109075
BPTF,CHD5,0.069108985
PIBF1,CRYBG1,0.06910898
DPYD,TCF25,0.06910881
ADGRL2,PRMT7,0.069108486
OPCML,IARS1,0.06910844
NEK1,TNRC6B,0.0691083
ELOVL6,POGZ,0.069107935
NAIP,BMS1,0.06910719
SOX5,REV1,0.06910718
NLRP4,KDM1B,0.069106735
NDUFA8,PLBD2,0.06910622
ASTN2,PRKN,0.0691062
ZDHHC11,KCNH8,0.06910577
ALK,CMSS1,0.06910507
TRAPPC2,SHQ1,0.069104575
SCAMP3,FAM86B1,0.06910456
PTPRK,BPTF,0.069104284
NELL2,FBXW7,0.06910386
ARHGAP35,PIP5K1A,0.06910307
KNSTRN,PPIG,0.06910286
TRAK2,NBPF15,0.06910255
BIRC6,TMEM98,0.069101505
PDIA5,MTERF2,0.069101475
IST1,MED27,0.06910035
UBE2G2,SMARCD2,0.069100045
DCLK2,SPATA6,0.06910002
FMN2,TMEM259,0.06909959
ENSG00000233757,ATP2C1,0.06909944
PTPRM,IP6K1,0.06909915
RALGPS2,ZSWIM6,0.06909913
CSDE1,TOR1AIP2,0.06909854
ASPA,SHTN1,0.06909823
MVB12B,PRKAG2,0.06909801
LDLR,AMD1,0.069097616
PDK3,UNC80,0.06909687
CCPG1,SEC13,0.06909623
SCD,SF3B1,0.069095954
CRAT,TMCC1,0.06909513
CRACDL,ARFGEF2,0.069094844
LLGL2,ENPP2,0.06909449
SMARCC1,GBA1,0.06909446
FTO,THOC1,0.06909382
DPP10,USP34,0.06909352
SPIN1,TTC5,0.06909352
GBA2,L3MBTL4,0.06909343
PARP8,COG5,0.069093354
PHACTR2,FOXP1,0.06909156
ANKS1B,SEC13,0.069091015
CCDC122,REEP3,0.069090806
NRG3,UBE3A,0.069090605
FBXW7,STN1,0.06909038
BASP1,HPCAL1,0.06909006
PRKCA,CDR2,0.069090016
NDUFAF4,GANAB,0.06908966
MACF1,NAA25,0.069089554
SRSF11,ADAM23,0.06908929
PLD5,FAF1,0.06908887
AHI1,ULK2,0.06908884
SV2B,IDS,0.06908878
DNM1L,LEMD2,0.069088556
DLGAP1,INPP5B,0.069088526
NUP43,LARP6,0.06908805
MAILR,PPP2R2D,0.06908774
CIBAR1,ADAMTS17,0.069087364
GPSM2,WLS,0.06908724
CHRM3,LARP1B,0.06908684
ZDHHC3,TRNT1,0.06908681
C10ORF90,ANKRD13C,0.06908666
ZC3H14,KCNQ3,0.069086425
DPF2,PLEKHH1,0.06908618
ZBTB44,G6PD,0.069085844
KANSL1,P2RX7,0.06908582
ADCY2,RAPGEF4,0.069085486
CSNK1A1,GMIP,0.06908529
NLK,RPRD1A,0.06908472
TIAM1,ASTN1,0.069084466
UPF3A,ASTN1,0.06908433
DNAJB6,PTPN11,0.06908416
SFSWAP,ESCO1,0.069084086
PTPRN2,FRMD5,0.06908406
PHC3,TBL1XR1,0.06908359
TBC1D23,ZNF277,0.069082595
TSC2,CAMTA1,0.06908233
DENND5B,SUN1,0.0690818
