source,target,score
SDK2,FTSJ3,0.07276726
ZMAT4,APP,0.072767034
DIP2B,ST6GALNAC3,0.07276683
KCNB1,UBE2E2,0.072766505
TM2D1,JAM3,0.07276616
SNCA,KIRREL3,0.07276615
GK5,CCDC25,0.07276606
HOMER1,GANC,0.072765954
RAD17,TM9SF2,0.072765715
WDPCP,HDAC7,0.07276563
KDM2A,LIMA1,0.07276555
SIPA1L1,TFRC,0.07276539
OLA1,ATPAF2,0.07276518
XRCC6,TMEM132B,0.072764605
ST6GALNAC3,EIF5B,0.072764486
SDCCAG8,ACTR1A,0.072764434
TMEFF2,LARGE1,0.07276418
ASPH,GPR155,0.07276405
ZDHHC2,CCSER2,0.07276395
RAPGEF5,PPIL1,0.07276307
KRIT1,STK39,0.07276298
CLSTN1,ADD2,0.07276285
LACTB,TET3,0.072762206
AGK,UNC5B,0.07276144
NCBP3,SLC39A10,0.07276135
ANKRD44,KDM2A,0.072761245
NIN,SFXN4,0.07276091
FAXDC2,KIF6,0.072760776
ITGA9,HECW2,0.07276067
AUTS2,BECN1,0.07276058
NRG3,IQCE,0.07276053
KAT2A,ARMCX3,0.072760426
ABCA5,NSF,0.07276031
PDE4DIP,STARD3NL,0.072760254
ARHGAP5,ASB13,0.072760165
GPR158,NIPAL2,0.072760105
PRPSAP1,TBL1XR1,0.07275977
R3HDM2,SRRM3,0.072759666
DGKB,ATXN10,0.072759636
ZFYVE16,MARK2,0.0727587
RTN4,PPIG,0.07275844
OSBPL6,TMEFF2,0.07275824
SPATA5,FOXP1,0.07275794
CDK6,DTNBP1,0.07275786
MAPK10,HLCS,0.0727576
MELTF,SUSD3,0.07275712
PTBP3,EGLN3,0.07275707
SH3KBP1,QSOX1,0.072756805
KAT6A,CUL5,0.07275643
BACH1,RUNX1,0.07275618
ALK,ZNF146,0.07275608
CDH20,NOSIP,0.072756074
ZCCHC7,ARPP21,0.072756015
ZNF98,TBCD,0.07275569
ORC2,TBC1D22A,0.07275563
RNPC3,CADM1,0.072755255
SFXN1,ENSG00000262633,0.07275394
CHCHD3,DIPK1A,0.07275379
RHOBTB3,DHX15,0.07275335
SEC61A1,STARD3,0.07275289
TSC22D1,NGEF,0.07275278
SPOCK3,PLCG1,0.0727523
NR3C2,SKI,0.07275229
SNX25,FRAS1,0.07275107
CAMLG,KDM1A,0.07275105
CCSER2,GOLGB1,0.07275099
SCN1A,RIN2,0.07275082
HGS,QTRT2,0.07275069
NHLRC2,NUDC,0.07275053
ARPP21,APP,0.072750494
BTBD10,UTRN,0.072750464
SERINC5,C10ORF90,0.07275033
MRPS22,TACC1,0.07275001
GIT2,ABCC4,0.072749905
TMEM131L,ASXL2,0.072749905
CCBE1,VEZT,0.0727499
KCNMA1,ASB13,0.072749846
CD22,NHLRC2,0.07274975
PTPRD,GPBP1,0.07274965
SRRM4,TARBP1,0.07274965
SLX4,SMAD5,0.07274922
ZNF532,NIPAL3,0.072749056
LIFR,RHOQ,0.072749026
YIPF1,ATXN1,0.07274865
ENSG00000275895,MLLT10,0.07274857
RPS6KA6,GRIA2,0.072747685
ATM,EPHB6,0.07274752
TXNDC11,PRKN,0.07274726
SNX9,CDKAL1,0.07274713
PCF11,PPP2R2A,0.07274683
MINK1,TEX9,0.072746776
SPAST,PLA2G12A,0.07274588
PLEKHA1,TCF12,0.07274518
MTUS2,AKAP9,0.07274491
CFLAR,CDH19,0.07274374
TBC1D15,DCTN2,0.07274369
APBA1,ZNF146,0.072743475
TIAM1,RIMS1,0.07274305
GRM7,BPTF,0.0727414
RBM39,SUZ12,0.07274121
SVOP,THAP2,0.072741054
ZC3H15,MAP3K4,0.07274101
ADPGK,PPP3CC,0.07274088
EEF1AKMT1,BCL6,0.07274075
FER,SEMA3E,0.07274068
PARP6,SNCA,0.072740674
ZDHHC3,PHLPP1,0.07274066
PALM2AKAP2,NSD1,0.07274026
FOXO3,RGS20,0.07274024
BRWD1,RANBP10,0.072739914
THOC5,GID8,0.07273957
NFKBID,ZC3H14,0.07273946
TMTC2,LYPLA1,0.07273943
CAMKMT,SLC35B3,0.07273871
HOOK3,ZNF333,0.07273841
ENSG00000173273,ARHGAP23,0.072738364
NDE1,COLGALT2,0.07273828
MAPK10,FLT3,0.07273767
ERI3,LRMDA,0.072737195
LRRTM4,PUS7L,0.072737075
NRXN1,LRRTM3,0.0727365
LDB2,ZNF292,0.072736174
AKT3,HACD2,0.072736
PDCD2L,KCNA2,0.07273597
PAK4,STK10,0.072735794
ENDOD1,TTLL5,0.07273575
PCDHB5,DET1,0.0727352
BCL2,EHMT2,0.072734594
RAPGEF1,IVD,0.07273378
MPP7,GABRB3,0.07273371
SMYD3,KYAT3,0.07273361
ATP8B4,MGAT4A,0.072733246
NBEA,ESYT2,0.0727331
TRAPPC12,TUBGCP5,0.07273258
SNX14,ZNF516,0.072731495
ABCC1,METAP1,0.072731294
LUC7L,FAT3,0.07273122
MAN1A1,PAK1,0.07273032
BACH1,CAMK2N1,0.072730236
PPM1H,YEATS2,0.07272936
NUCB1,BCAS1,0.07272906
NPC1,TRIP6,0.07272896
MAPRE2,QSOX1,0.07272882
HIBADH,PKN2,0.07272881
RASL10A,AGAP9,0.072728656
CCDC82,GPATCH8,0.07272854
TNS3,ARHGAP26,0.07272827
ZNF780A,OSGEP,0.072728105
RPE,QSOX1,0.07272786
PNKD,NALCN,0.072727814
GALNT6,TAF15,0.072727524
TTC33,ENSG00000266302,0.07272742
MAP2K7,CEP44,0.072727
TSHZ2,PHKB,0.072725005
ABI1,PCNP,0.07272449
POLM,ITGAL,0.07272408
MASTL,KANSL1L,0.07272401
INPP5B,ESYT2,0.07272378
ZSWIM6,CHN1,0.0727236
PTK2,LRRC1,0.072723456
SCFD2,AGBL4,0.07272341
PHIP,CNOT9,0.07272274
CEBPA,LPIN2,0.07272258
CYFIP1,TYW3,0.072722435
ZNF627,BCL7C,0.07272217
PPP1R12B,METAP1,0.072722144
RMND5A,DOCK5,0.07272198
WDR20,MFN2,0.072721876
GPC6,PUS7L,0.07272115
ZNF827,ASCC3,0.07272106
IFNAR1,CDC42,0.072720535
TRAF3,SIK2,0.072720416
EMC7,RMND5A,0.07272
SLCO3A1,KMT2C,0.072719604
VPS8,CACNA2D3,0.072719514
UNC119B,GOLGA4,0.07271937
USP10,EFHC1,0.07271936
ROCK1,CCDC6,0.07271933
FGF14,METAP1D,0.07271921
TAF3,KIF1B,0.07271888
FEZ1,FOXN2,0.07271783
CDH8,RABEP1,0.07271765
LCOR,GPD2,0.07271743
C21ORF58,TRMO,0.07271699
ARID4B,PALS1,0.072716855
LRP2,UBE2G2,0.072716825
CTNNA2,DST,0.072716795
LRRFIP2,ASCC3,0.072716795
SLC6A7,MTMR12,0.07271582
MOB3B,ENTPD3,0.07271563
ELF1,FEZ1,0.07271552
IARS1,TMX4,0.07271544
RGS6,MSH3,0.07271527
PRICKLE1,SPATA2,0.072715245
CYP7B1,MAGED1,0.07271504
ANO4,FLYWCH2,0.07271466
ZNF346,NOTCH1,0.072713874
FGF12,ZNF277,0.072713114
NF1,RABL3,0.072712764
COQ2,SLC5A11,0.07271216
ARID4B,GSN,0.07271213
THAP8,MED27,0.072711565
CAMKK1,PTPRA,0.072711505
HIP1R,SPOCK1,0.07271031
RAB3GAP1,NRDE2,0.07271015
TCF25,GALNT17,0.07271009
CECR2,LRCH3,0.072710074
CYP20A1,PLEKHG3,0.07271001
GABRB1,PCM1,0.0727097
ENSG00000284686,UBE2J1,0.072709434
BCAS4,SKI,0.0727094
GPATCH1,SLC7A11,0.0727092
BRINP1,TRIM9,0.07270893
CDK5RAP2,MBD1,0.07270888
PGP,ARID1B,0.07270885
DCP2,LRRC63,0.0727086
ARIH1,TRIO,0.072707504
MAST4,AMPH,0.07270739
SCD5,PPA1,0.0727072
APBA2,GPLD1,0.07270659
PTPRN2,NSMAF,0.07270637
XIAP,LINGO2,0.07270595
NELL2,PTPRK,0.07270587
ITGA2,ABI1,0.07270544
ASAP1,NQO2,0.072705396
XKR4,ST8SIA4,0.07270529
RMND5A,SLC46A3,0.072704874
SENP7,SIRT3,0.07270446
NRXN1,RMND1,0.07270439
DNER,TRIP11,0.07270316
BPTF,ANKFY1,0.07270278
ALG8,MANSC1,0.07270267
RICTOR,RPRD2,0.07270237
SNCA,SMG7,0.07270198
SETDB1,CCDC82,0.07270197
EPHA6,KCND3,0.072701745
NME7,OXSM,0.072701566
ZNF652,PTK2,0.07270115
ZMYND8,LRFN5,0.072700754
CBFB,DPF2,0.07270067
FAT1,PTPN9,0.072700515
SNX9,TAPT1,0.07270013
NRXN1,RAB4A,0.07269994
RTN1,OSBPL1A,0.07269975
HRH1,TMEM132B,0.072699636
GTF2IRD1,GPATCH8,0.07269939
MED21,P2RX4,0.07269921
AEBP2,MAPKAP1,0.07269908
KIAA1217,EFCAB2,0.072698735
AVL9,GSTO2,0.07269806
PPP3CB,TRUB2,0.07269805
ANKRD36C,CNTN6,0.07269802
NLGN1,ALG13,0.07269793
SESTD1,MYO5C,0.07269778
SCLT1,GAD1,0.072697714
MIR2052HG,BMAL1,0.07269713
COX20,DIP2A,0.07269696
CACNA1D,GBA1,0.0726964
CSMD1,DOCK1,0.07269633
VPS13A,FGF13,0.07269604
RGS7,ZNF248,0.07269531
FUS,RHOT1,0.07269511
PTPN3,ESRRG,0.07269449
IGBP1,HSF2,0.07269428
AK2,ARRDC4,0.07269425
ANKRD28,FRY,0.07269413
CAMK2D,NAPEPLD,0.07269397
ATF7IP2,TMEM260,0.07269391
ACIN1,BMAL1,0.07269382
CDK11B,MPHOSPH6,0.07269333
INPP5B,ATF7,0.072693296
PLA2G6,DIPK2A,0.07269287
ENSG00000203546,FMNL2,0.07269276
ARL3,TNRC6C,0.07269271
GNPTG,RMND5A,0.072692685
SUSD6,SIK3,0.07269244
TMC8,FAM72A,0.0726922
LYST,C8ORF76,0.07269215
MIGA1,ACO2,0.07269158
MAL,SUV39H2,0.07269157
ZUP1,BRAF,0.072691396
KCNAB1,SPG11,0.07269116
FMN1,RCOR3,0.07269115
TMEM254,CCNE2,0.07269097
CENPP,GIPC1,0.07269097
CNTNAP3B,PTPRE,0.07269059
TSNAX-DISC1,ATP8A1,0.07269048
LRP12,GALNT17,0.07268917
SCFD2,CDH1,0.072689086
MED20,TMEM230,0.07268872
SGPP1,PPFIBP2,0.07268784
KCNJ3,NDRG3,0.07268777
ST7,ADAR,0.072687455
MARCHF6,C11ORF65,0.0726874
NTPCR,GPHN,0.072687395
ASAP1,RPAP2,0.07268727
DCP2,TYRO3,0.07268727
GNAL,PTPRN2,0.072686605
XNDC1N,BCAP29,0.07268632
ANAPC4,LIMK2,0.07268631
SPTBN1,NPAS2,0.07268552
HINT3,VPS26B,0.0726855
STT3B,PKIG,0.07268532
KIF27,CPEB1,0.072685234
USP43,PRKCB,0.07268518
SAP130,TCTN3,0.07268379
SLC2A13,UBA2,0.0726837
INPP5D,ZNG1A,0.07268336
CAMK1D,DHX36,0.07268191
ARL8A,ADAT1,0.07268168
ABCF1,KIAA1586,0.07268157
MYCBP2,PSMD5,0.072681256
ARIH1,HABP4,0.072681256
FARS2,ZNF248,0.07268087
TOX2,NMD3,0.07268079
SLC18B1,KIF5B,0.0726803
AVL9,VASH1,0.072680265
HIF1A,ZNF609,0.07267998
TRIP12,ELAPOR1,0.07267955
COPA,CELF4,0.07267875
BMAL1,TCF4,0.07267871
CCSER1,ESYT2,0.07267755
MIB2,PKN2,0.07267686
ZDHHC20,EMC7,0.0726752
USP54,ZUP1,0.0726751
HECW1,BIRC6,0.0726747
RALGPS1,KPNA1,0.07267458
BCR,ENSG00000282278,0.07267393
ZNF280D,FBXO28,0.072673924
SLC4A7,GABRG3,0.07267374
TMC7,EMC7,0.0726736
POLA1,DPYD,0.07267327
LRRFIP1,KAT14,0.07267278
UBR3,HECW1,0.07267264
CHSY1,BPTF,0.07267264
DHRS3,NCSTN,0.07267263
PRRX1,PTPN9,0.07267233
ANKS1B,PUS7L,0.072671786
PPP1R8,ZEB2,0.07267162
ATP8A2,GLCE,0.072671585
SIN3A,STAMBPL1,0.072671585
ZCCHC2,KLHDC1,0.07267157
AGBL4,ATP13A4,0.07267124
PPP1R12A,TMEM60,0.07267104
ENSG00000262633,TMTC2,0.072670385
IL1RAPL1,AFG3L2,0.07266965
PALM2AKAP2,LRIG3,0.07266926
MLXIPL,NRDC,0.07266846
CBR4,AFTPH,0.07266716
UBE2R2,PNISR,0.07266714
PPP1R21,SH3PXD2A,0.07266701
ZNF704,AK3,0.072666846
BICD1,GRAMD1B,0.07266663
SECISBP2L,MAP1A,0.072666615
CACNA2D3,TMEM144,0.07266659
DIXDC1,CD2BP2,0.07266653
RARB,HECW1,0.072666265
PRKAA1,QSOX1,0.07266553
NAXD,USP25,0.07266551
LIN52,EEF2K,0.07266488
LYST,GPHN,0.072664864
LYPD6B,TSEN15,0.07266478
PPP6R2,TLK1,0.07266438
ABHD18,SPAG1,0.0726643
PIK3C3,ENSG00000173273,0.072664075
CAB39,DNM1,0.07266376
PAK3,NSF,0.07266361
GPR137C,SPAG1,0.07266349
AOPEP,ANKRD65,0.07266263
NUP58,DNAJC9,0.07266256
MAP7D1,PLPP3,0.07266236
MARCHF6,ZNF292,0.07266212
PIK3R1,OPHN1,0.07266206
TNRC6B,SMIM4,0.07266154
ALG1,VKORC1L1,0.072661415
DYNC2LI1,ENSG00000233757,0.072660886
ENSG00000175806,COMMD1,0.07266067
CMC2,MAPKAP1,0.0726604
DSCAML1,LPAR1,0.07266011
PSME4,SYNJ2,0.07265927
HDGFL3,GPI,0.07265889
SLC39A10,SPECC1,0.072658874
CSMD3,STAMBPL1,0.07265873
BRD3,LARP7,0.07265846
FAM153CP,PSMD1,0.072658285
RASSF2,ROR1,0.07265824
SPDYE3,ZSWIM6,0.07265801
MSH3,SLC36A4,0.07265776
RGS12,RABL3,0.07265757
USP37,MYO18A,0.07265686
FYN,XPA,0.0726565
DIAPH2,ERO1B,0.07265627
FKTN,FCHO2,0.07265618
GAREM1,SSR3,0.07265614
TASOR,TCF7L2,0.07265604
GOSR1,STRIP1,0.07265595
NDUFA10,CTNNA1,0.07265567
AHCTF1,SSH2,0.07265498
SMYD3,EIF4E3,0.07265496
ENSG00000284461,P2RX4,0.072654605
NT5M,AMPD3,0.072654195
HECW2,ERLEC1,0.07265376
CAMK1D,ENSG00000173273,0.07265358
AAGAB,AKAP6,0.072653234
PSTK,TBC1D17,0.07265309
KCNIP1,ARMC2,0.072653
BACE1,ISOC2,0.07265269
B4GALT2,PPP2R5D,0.072652556
STARD13,FRMD4B,0.0726525
FNBP1,TGIF2-RAB5IF,0.0726521
ROBO2,CTR9,0.072651796
RREB1,RBPJ,0.07265171
PTPRK,ATP2C1,0.07265152
VPS13C,UIMC1,0.07265148
ASCC3,CNIH3,0.07265092
DLG2,ELP6,0.07265059
FAM107B,CRTAP,0.0726503
FRMPD4,TBC1D1,0.072649926
ETNPPL,ITGA6,0.07264972
MTSS2,BAZ2B,0.07264938
PPP2R1B,THRB,0.0726491
NECAB1,CHRNA2,0.072648965
SFXN4,RBM18,0.07264882
NASP,STARD7,0.072648786
BTBD9,ABCB8,0.07264858
DOCK3,KCND2,0.07264834
CMTM7,ARID3A,0.072648294
BICD1,PPHLN1,0.07264822
GTF2F2,CAMK2N1,0.07264809
VCP,PPP1R16B,0.072648056
TMEM108,ZNF248,0.07264689
HIC2,PTPRK,0.07264672
SOS2,DCP1A,0.072646074
KCNQ3,ROCK2,0.07264549
ENSG00000131152,PCSK2,0.07264512
RFX3,ST6GALNAC5,0.072644524
NPC1,APOL6,0.07264412
PDE10A,SLC7A6,0.07264385
ZNHIT6,NKTR,0.072643764
ASPA,FTO,0.0726436
SMAP1,AGAP4,0.07264325
RYBP,ARMCX5,0.07264293
SH3GL3,TPR,0.0726429
TMEM165,C22ORF46,0.072642796
SIDT2,SMIM19,0.0726427
ANKS1B,DCAF5,0.07264264
ZNF280D,KRIT1,0.07264246
ZNF445,AAK1,0.072642215
ANKFY1,TCF7L2,0.07264212
ALDH1A1,BBS2,0.07264183
TRIO,AIG1,0.07264178
PPM1B,CAMK2N1,0.072641514
SLC2A13,FOXP1,0.072641216
NTRK2,L3MBTL4,0.072641194
USP36,SLC39A9,0.072640315
MTR,TTC9C,0.07264026
PRPSAP1,NEK6,0.07264026
TAFAZZIN,SLC25A26,0.07264013
RAPGEF2,GOT1,0.0726401
ZDHHC23,SLC39A11,0.07263977
ATG10,CD47,0.072638944
MRPS7,NSD1,0.07263846
TOP2B,ARFGEF3,0.07263834
TBC1D1,FOCAD,0.072638296
PPP1R13B,MMD2,0.07263801
IBTK,SMIM8,0.072637826
TLK1,GPLD1,0.072637655
AREL1,EMC10,0.0726373
MTCL1,BCL2,0.07263662
KIAA0825,ZC3H13,0.072636425
GLT1D1,TBC1D22A,0.07263627
CCSER1,CIZ1,0.07263625
PHYHIPL,PPFIA1,0.072636135
TM9SF4,ATP10D,0.07263599
SPOCK3,SLC5A6,0.07263503
ZNF324B,DERA,0.07263491
MEGF10,KDM4C,0.072634876
ANAPC1,TMUB2,0.07263479
ZDHHC20,STPG2,0.07263475
THADA,MARCHF6,0.072634496
RGS6,CAMK2B,0.07263448
ENSG00000196312,SLC39A10,0.07263438
ACOX3,CREBL2,0.072634265
KAT2B,RNF130,0.07263372
GOLM2,BCL6,0.07263349
RGL1,SCN1A,0.072633356
GLDN,ABCD4,0.07263226
KANSL1,CRY2,0.07263206
PDE7B,OXSR1,0.07263192
MMS19,CDH13,0.07263137
MRM2,UBE3A,0.07263133
PHACTR1,PRMT7,0.07263129
MLLT10,ZNF770,0.07263128
RNF144A,CPEB3,0.07263117
PHYKPL,KIAA1671,0.07263071
CELF5,COPS3,0.072629884
TOP3A,AHCYL1,0.07262976
DIS3L,ACSL4,0.072629414
CACNA1B,STAT5B,0.07262941
PDE2A,PKP4,0.072629385
ARHGAP26,KCNB2,0.07262934
SYT1,YTHDC2,0.072629206
CDKAL1,IST1,0.072629005
ENSG00000273748,SVIP,0.0726289
ARID4A,CCDC25,0.072628796
FUS,HSP90B1,0.07262813
MTMR2,ENSG00000248710,0.07262798
RNASEH2B,TMEM156,0.072627805
ZMAT1,NIPA1,0.072627805
CHD1,LARP6,0.072627336
TOP2B,SRFBP1,0.0726269
TRMT10A,ARFGEF2,0.07262652
HIBADH,AP3M2,0.072626345
NOTCH1,SSPN,0.07262554
LHFPL5,MYO5A,0.07262513
GPR158,RPAP2,0.07262475
KALRN,IDH1,0.072624646
ZNF337,SECISBP2L,0.07262454
RERG,MPHOSPH9,0.07262438
ROGDI,CLASP2,0.07262414
MEF2D,PISD,0.07262381
DCAF17,DDX10,0.07262356
GABRG2,NPY1R,0.07262337
ZNF124,SPAG9,0.07262328
CAMK2A,HYCC2,0.072623216
ST6GALNAC3,VPS11,0.07262305
VPS26C,PREX2,0.07262278
CREBBP,PLOD2,0.07262256
TRA2A,NDUFS3,0.07262221
NECAB1,MARCHF1,0.07262205
MATN2,SEC23IP,0.07262197
TET2,MRPL24,0.072621964
UCHL5,PTPRN2,0.07262163
AFF4,RGS10,0.07262162
TMEM232,KIF1B,0.07262158
FUBP1,AMZ1,0.07262149
ZNF292,ENTPD3,0.07262135
ARL5A,PLEKHG3,0.0726213
ALCAM,ZDHHC16,0.07262084
GNPTAB,DENND4A,0.07262077
GRIN2B,SLCO3A1,0.07262051
HELZ,PSMA1,0.072620116
ENSG00000267645,RNF146,0.07261968
N4BP1,AMZ2,0.07261949
PPP6R2,SLC4A10,0.072619155
PTK2B,CMC2,0.07261912
PAIP2,CNP,0.07261906
HK1,DSCAM,0.07261884
MDM1,TGFBRAP1,0.0726188
CSNK1A1,AK5,0.07261839
GABRB3,PPWD1,0.072618
ZFHX3,OPHN1,0.072617345
CHD7,FDFT1,0.072616525
VSNL1,SGK1,0.072616324
MSI2,ITGB4,0.07261624
GRM5,KLHL4,0.07261596
FMNL2,HDAC1,0.07261593
MYSM1,PRKAG2,0.07261481
NPLOC4,MED27,0.07261423
CETN3,ATP2B1,0.07261417
UBE2E2,SLC35B1,0.0726141
BRINP1,SLC8A1,0.07261397
ITGB5,CNOT10,0.07261378
ERP44,WDR33,0.07261361
CDIP1,USP34,0.07261341
KLF13,DOCK5,0.07261323
KLRG1,SCAF4,0.072612576
EFNA5,CDK19,0.07261246
WASF1,ZNF277,0.07261216
RANBP9,GDF6,0.072611995
DOCK9,RABGAP1,0.0726118
LRRC28,ATPAF2,0.07261162
DLG2,AGO1,0.072611324
SOX5,ESYT2,0.07261122
ENPP2,L3MBTL4,0.07261092
ELAPOR1,ARL15,0.072610356
MED15,OAZ2,0.07261017
TTC21B,SCRN1,0.07261003
AKAP7,TRPS1,0.07260975
MAX,R3HDM2,0.072608985
LINGO2,KMT2E,0.072608985
ZNF736,SFXN5,0.07260884
PSMD1,AGAP9,0.072608575
FGF12,PRMT7,0.072608374
RABGAP1L,ZFPM2,0.072608344
CUL5,BECN1,0.07260806
ZBTB20,CLIP4,0.07260797
PLD1,ZNF839,0.072607085
KHDRBS2,CDR2,0.07260653
CDH10,PTPRA,0.07260648
KANK1,KCMF1,0.07260644
OSBP2,WDR6,0.07260604
UGGT2,ACAT1,0.07260596
GPATCH4,MRO,0.07260578
ELMO2,NUP107,0.072605245
GTDC1,RGS12,0.072604984
AQR,ATP2C1,0.07260474
CSTF3,ANKRD30BL,0.0726046
FAM135A,ATP2B2,0.072604574
PRKN,CLUH,0.07260456
QKI,ASPH,0.072603814
ZNF384,BMS1,0.07260379
MAN2A1,BRINP3,0.072603635
ATRIP,NSD1,0.07260325
LOXL4,GPR157,0.07260318
MAP7,CEP57L1,0.0726023
MCF2L2,CPSF6,0.07260223
MCF2L2,CERS6,0.07260207
PREX2,GOLGA8B,0.072602056
IFT43,SLC25A12,0.07260198
GPM6A,PPIG,0.07260197
NFE2L2,VPS53,0.07260056
EPHB6,SUCLG1,0.072600424
BACE1,ITPRID2,0.07259959
PHF14,DMXL1,0.07259951
WDR33,PLA2G6,0.07259931
SEZ6L,NIPAL2,0.07259918
MED28,LRRC28,0.072599165
NCKAP5,MOSPD1,0.072598875
TACC1,RNLS,0.07259877
MANSC1,TEX2,0.0725987
ZCCHC7,KCNMA1,0.07259851
MTSS1,SNRNP40,0.07259817
MRPS9,NFAT5,0.072597966
ARSB,DIS3,0.07259793
PCDH9,PGP,0.07259732
DHX38,CDK13,0.072597094
DPM3,ICA1L,0.07259666
ADGRB3,PUS7L,0.07259607
KCNB2,SUCLA2,0.072595716
ELP6,PDK2,0.07259527
TYRO3,PDZRN3,0.07259514
BRINP3,PIGK,0.07259463
ALG1,STAM,0.07259447
GNG12,CABIN1,0.07259445
CERT1,ARCN1,0.07259417
TSC22D2,RAB40B,0.07259412
CPSF6,ZNF91,0.07259383
KCNB2,IL1RAPL2,0.07259353
PLPP1,SPTBN1,0.07259349
MED15,PRMT7,0.072593324
TRPS1,MRPL48,0.07259324
SH3BP4,TSPAN5,0.072593085
LGR4,RAB14,0.07259279
CSPP1,LIMCH1,0.07259271
PKP4,MAN1A2,0.072592355
SYT12,CDC42BPA,0.072592266
KDM5C,PRPF6,0.07259219
FSTL4,PIAS1,0.072592184
EDNRA,TNRC6A,0.07259176
SLAIN1,HMG20A,0.07259162
YME1L1,DRAM2,0.07259153
FNIP2,NRCAM,0.072591014
STK32C,RPUSD2,0.07259086
PSMF1,EDC3,0.07259042
HUNK,SLC4A10,0.072590135
NR3C2,GPLD1,0.07259005
TMEM199,PTPRK,0.07258994
TACC1,KIF13B,0.07258979
SETD5,NAPG,0.07258935
E2F6,CHRNA7,0.07258923
DCAF10,RBM18,0.07258917
ARCN1,CDK13,0.07258912
BCL2,RCSD1,0.07258883
SLC8A1,ATP2C1,0.07258844
SLC7A10,TPD52L1,0.07258838
MITF,YKT6,0.072588354
SPRYD7,PTPA,0.07258757
RAB30,TRPM7,0.07258746
CDH13,ASTN1,0.07258696
ENSG00000273748,DOCK1,0.07258687
TMX1,ZNF644,0.072586685
PSMC6,FMNL2,0.07258597
RNF126,ZNF91,0.07258563
NCKAP5,DIDO1,0.07258535
WWTR1,NSL1,0.07258517
PUM3,ATP6V1H,0.07258513
KIAA1143,ACOT8,0.072584935
PLGLB1,PTPRR,0.072584935
SND1,PREP,0.072584614
UBR5,ARSG,0.07258438
CEP192,TMEM51,0.07258366
RASGEF1C,RB1,0.07258365
PRICKLE2,USP34,0.07258364
RPP30,NLK,0.07258261
ATF6,ZMIZ1,0.07258256
LRRC3B,OTUD7B,0.072582506
DNAJC1,MEAK7,0.07258245
SLC35A5,UBE3B,0.07258226
DNAJB2,DBF4B,0.07258212
SIRPA,PRB2,0.072580755
EGFR,PLEKHA5,0.072580524
PEX5L,PARP8,0.072580315
LRP2,UBE2B,0.07257989
MYO15B,EFL1,0.07257928
ACIN1,GPM6B,0.07257888
RPUSD3,FOXO3,0.07257883
PLCL1,UBR3,0.07257809
ERMAP,STAG2,0.07257793
SMG6,ATXN10,0.072577715
RGS20,B4GALT5,0.07257752
SYT1,AMN1,0.072577424
AP4M1,WDR70,0.07257717
LCOR,PIGB,0.07257704
NRG3,ASXL2,0.07257656
TAFA1,GPATCH2L,0.0725762
HPF1,EXOSC1,0.07257604
ICA1L,TJP1,0.072575994
RBM5,DPF2,0.072575815
TTC28,MRRF,0.07257577
SLC35F3,ABLIM1,0.07257537
LUZP1,JOSD1,0.0725752
HSD17B12,INTU,0.07257429
ZC3H15,TNRC6C,0.07257401
PKIG,STRBP,0.072573505
REV1,STXBP1,0.07257349
FGFR3,TMEM184B,0.07257264
SPECC1,TRPT1,0.072572626
TXLNG,FRMD3,0.07257255
KCNA2,ARMC1,0.072572544
CHD6,GABRG3,0.072572514
LDB2,ADAR,0.07257239
GTF2H2C,MTCL1,0.07257227
IFT52,TBC1D5,0.07257203
PLCL1,DHRS7B,0.072571956
DAZAP1,OARD1,0.07257191
ST18,HSF2BP,0.07257174
SPRED1,NFYC,0.07257107
IFT88,HS3ST5,0.07257081
MIR9-1HG,NUDCD3,0.07257077
ZNF292,CACNA1C,0.07257062
CSF1R,TMEM86A,0.07257033
STOML1,ERBIN,0.07257022
VPS13C,RNF141,0.07257005
CSNK1A1,TTC19,0.072569974
TRAF3,DGKI,0.07256966
INO80D,ANAPC2,0.07256923
L3MBTL4,KCNMB4,0.07256905
CLASP1,FLRT2,0.07256868
NDRG2,CFL2,0.07256858
NFASC,VPS11,0.072568394
TRAPPC3,STK3,0.072568335
YEATS2,RAB3IP,0.07256811
ZNF292,HPCAL1,0.07256786
AVL9,LRCH3,0.07256756
NEURL1,MANBA,0.072567485
MYCBP2,INPP5B,0.07256739
ZHX2,SPAG9,0.07256702
ANKRD36C,MGAT4C,0.072566815
CDH9,CTNNA2,0.072566606
RNF26,DNASE1,0.072565965
ITSN2,PPP2R1B,0.07256582
WDR45B,LGR5,0.07256574
MYT1L,COA7,0.07256522
MYO6,TRIM4,0.07256484
PPP2R2A,NOP56,0.07256478
SASH1,ZCCHC7,0.07256476
PRPF40B,NUP54,0.07256453
TUFT1,CEP350,0.07256438
UNC80,CLASP2,0.07256389
FUBP3,LIPE,0.07256388
ZFAND5,FRMD6,0.07256383
UROS,SORL1,0.07256372
CYP7B1,UFM1,0.07256371
SHROOM4,PLD2,0.07256292
AOPEP,TBXAS1,0.07256278
SMU1,RCSD1,0.07256266
METTL14,CHD6,0.072562225
PHACTR3,STRBP,0.07256192
ERP29,GALNS,0.072561815
ZNF207,NSF,0.07256175
SMARCA2,LARP4B,0.07256128
IQCJ-SCHIP1,DCUN1D1,0.07256117
PRKAG1,HEPACAM,0.07256109
SLC25A24,RPAP3,0.07256108
VPS16,SYNJ1,0.072560996
