source,target,score
EXOC6B,AP3B1,0.055654187
CHD6,NAALADL2,0.05565414
OSBPL11,TRAF3,0.055654127
SORT1,GYS1,0.055654082
MYRF,ZNF384,0.055653807
WDR20,MAPT,0.05565372
PAK2,APP,0.05565371
PPIP5K1,METTL6,0.055651944
VPS25,VPS13D,0.05565169
CLHC1,YEATS2,0.055651445
NADK2,PAPLN,0.055650655
CCDC50,ME1,0.055650387
SYNPO2,GLS,0.055650324
ALS2,SCAMP5,0.055649634
MIPOL1,ARID1B,0.055649508
DDR2,MTMR9,0.055649385
GOLGB1,H6PD,0.055649195
THSD7A,MAPRE2,0.055648822
ICA1,GPHN,0.055647265
NELL1,TBL1X,0.055646524
SLC35F1,FYN,0.05564506
ZDHHC21,KCNH5,0.055642758
ACACA,TAFA2,0.05564244
DCUN1D5,SENP5,0.055642363
NAPEPLD,NIPSNAP2,0.05564232
CAMK2D,ERBIN,0.055641744
RSF1,GGCX,0.055641476
RNF130,RNF216,0.05564137
IKZF5,PDCD10,0.055640534
BBIP1,ANKRD13A,0.055640385
FAT3,UBP1,0.0556403
UBE2R2,MTSS2,0.055640057
CRADD,MAGI2,0.05564001
VRK2,MRAS,0.055639524
DLG1,TNRC18,0.05563952
COMMD10,MAP3K13,0.05563933
RGS6,SPAG16,0.05563885
PACC1,RIN2,0.055638507
ANK3,SPICE1,0.055638436
HERC4,JAK2,0.055638295
OFD1,SLC9A7,0.055637818
ABLIM2,SLC39A10,0.055637244
UBAC2,C2CD5,0.055636387
MAGI1,SLC39A10,0.055636093
AKIP1,ENSG00000283782,0.055635124
C9ORF85,PTK2,0.05563462
GRID1,FIG4,0.05563408
PDE1A,HNRNPU,0.0556334
DPF2,KIAA1549L,0.05563316
SCARB2,PRKCSH,0.05563259
NECAB1,USP34,0.055632498
KMT2E,NF1,0.055631615
EPS8,DLC1,0.05563155
PRMT7,KCNAB1,0.055631146
GAD1,HAT1,0.05563071
HOMER2,SMAD2,0.055630475
ARHGAP1,SLC13A3,0.05563036
GAB1,GANAB,0.055629957
ZNG1F,CERS6,0.05562992
NBN,PPP2R2D,0.05562972
TBCK,MDM4,0.05562906
SORT1,WRN,0.055628985
CLTC,ASXL2,0.055628832
LRRTM4,LMO4,0.05562852
CD22,AAK1,0.05562748
IL1RAPL1,TASP1,0.055626962
ZFP90,E2F3,0.055626895
CDK13,HNRNPA3,0.055626675
RNF130,AK3,0.055625614
VTI1A,CAMTA1,0.055625595
MAN1A2,PRMT7,0.055625334
SPOP,KIF20B,0.05562416
NETO1,ITFG1,0.05562404
TNIK,CRYL1,0.055623025
SLC22A23,ZFAND6,0.05562204
HMBOX1,RALYL,0.055621788
KLHL4,MICU1,0.055621315
SKIL,EP400,0.055621255
LRRTM4,CSAD,0.055620342
SMC5,SLC4A7,0.0556203
ZNF318,ANO4,0.055619795
TTC7B,SNRNP70,0.055619184
FAM222B,FNBP1,0.055618957
PDE4B,TOMM70,0.055618763
RPS6KA5,NSD1,0.055618122
ST18,NUDT9,0.05561784
OXR1,ATP13A3,0.05561698
GOLM2,ZBTB8OS,0.055616856
TBC1D5,NEBL,0.055615906
JMJD1C,CEP83,0.055615738
EFCAB14,ZSCAN9,0.055615265
MRPS22,CPLANE1,0.055615187
CACNA1A,FCHSD2,0.05561468
GRAMD2B,KHDC4,0.055614617
LRRTM4,UHRF2,0.05561435
AGBL4,SMIM8,0.05561416
GRM7,MED13L,0.05561255
CADM2,MRPL1,0.055611923
TLN2,STAT5B,0.05561064
ANKRD26,FAM107B,0.055610448
SLC6A1,CLASP2,0.055610392
CDC16,RNMT,0.055610016
JAZF1,ASXL2,0.05560921
SLC22A15,MICALL1,0.055609204
DHX29,TASOR,0.055609036
AHCTF1,TRAPPC13,0.055608615
IRAG1,TRAF3,0.055608507
RIMS2,PI4KA,0.05560847
SFMBT2,SRGAP3,0.055608317
SYVN1,CBR4,0.055607438
ZMYM4,PPP4R2,0.055607256
RAPGEF2,NKAIN2,0.0556071
C2CD5,RNF13,0.05560684
N4BP2L1,RAPGEF4,0.055606693
NUP214,ST3GAL5,0.055606376
GRIA2,RPRD2,0.055606168
GAS7,ZFYVE28,0.055605378
MARCHF1,SPECC1,0.055605114
MCFD2,AKT3,0.055604946
NOC2L,LRRC8D,0.055604562
ZNF322,ANO4,0.055604313
MACF1,ATXN1,0.055603713
SCD5,ENSG00000271254,0.05560331
SPOCK1,HSD17B12,0.05560329
DNAJC6,GBE1,0.055602908
LINC01909,DOCK10,0.05560251
STRN3,DENND6A,0.055600986
TCERG1L,DCAF6,0.055600982
RAB2A,DDX10,0.055598978
APPL1,MTCH2,0.055598367
CORIN,GRIK3,0.05559821
TMEM164,CEP126,0.055598054
PRKN,UBE3A,0.055597972
SLC25A48,TCAF1,0.055597946
DNM2,YEATS2,0.05559756
DENND4A,EXOC6B,0.05559663
ESRRG,VPS9D1,0.05559663
CEMIP,TSHZ1,0.055595204
TMEM132B,DDX10,0.055595174
PDE1A,ERLIN2,0.055594888
HS3ST5,TMEFF2,0.055593684
MICAL3,MPHOSPH8,0.055592827
KIZ,PLGRKT,0.055592563
STXBP3,HACD2,0.055591956
PLD5,DIRC3,0.05559038
DLGAP1,ENOX1,0.05559021
FRMD3,TBC1D2,0.055589776
TRAPPC12,CNTN4,0.055589095
FAT3,GRIN2B,0.055588726
ENSG00000283580,RNPS1,0.055588413
VWC2,THRB,0.055588335
POLR1D,COL9A3,0.05558762
EXT1,ZMYND11,0.0555871
NRG3,PPP2R1B,0.05558696
CDR2,LRRC28,0.055586524
CNTN1,TMEM132D,0.055586368
SCAPER,SLC38A9,0.055586327
PTCHD4,SENP5,0.05558592
HERPUD2,ENSG00000285082,0.05558557
ABHD12,PKD1,0.055585537
LPIN1,OPTN,0.055584908
MIR2052HG,PRKCA,0.05558489
NEMF,HUS1,0.055584777
ANKRD12,ATE1,0.055584375
AGPAT4,CREB5,0.055584107
NAV1,RCBTB1,0.055583607
CNIH3,MACROD2,0.055582818
MEF2A,LSM14A,0.055581912
TIMM23B,ELMO1,0.055581424
PPFIA2,OSBPL1A,0.055579517
ANKFY1,MROH1,0.055579033
KCNAB1,PDE4B,0.055578504
ZKSCAN1,SIPA1L1,0.05557828
WDR59,CNTN1,0.05557777
UBAP1,ANKS1B,0.0555777
ATP11B,HECW1,0.055577576
BLVRA,OSGEPL1,0.055577513
CPEB4,USP47,0.055577483
ZNF471,SWAP70,0.055577356
MGAT4B,NIN,0.055577073
LIX1L,CAMK1D,0.055576727
MTCH2,FRA10AC1,0.055575266
GNAQ,RFX3,0.055575017
TMEM63B,GRK3,0.055574965
PISD,UBE3A,0.055574864
NDUFAF2,TANC2,0.055574387
TAF8,CCDC159,0.055574324
MCCC1,DNAJC1,0.055574063
PLEKHA5,PAFAH1B1,0.055573408
NASP,TASOR2,0.055573344
ALDH1A2,KIAA0319,0.055573136
GRM5,TLN2,0.055572588
BCAR3,UBE3A,0.055572096
MAP4K5,ESCO1,0.055572007
ENSG00000214265,NOVA1,0.05557144
TANC2,PCDH11Y,0.05557098
HIC2,GRIN2A,0.055570353
CENPP,MREG,0.05556995
FAN1,H6PD,0.05556867
ATOH8,SMIM8,0.05556864
PDE4B,CDK14,0.055568628
ARAP2,TULP4,0.055567812
SLC1A2,SAMD4A,0.055567592
EYA3,ACER3,0.055567373
ST7,RNMT,0.055566996
LMBRD1,AKAP9,0.055566594
UBE2H,AMPH,0.055566534
DENND5A,PCED1B,0.055565983
NDUFA10,COMMD10,0.05556585
ANKRD44,RNMT,0.055565685
FLOT1,ABHD2,0.055565536
NCKIPSD,ABHD10,0.055565257
SLC16A7,MCTP1,0.055565074
FHIT,PTPRZ1,0.05556437
RGS7,RGS6,0.055564366
PTPN11,SHROOM4,0.05556388
TMEM132C,LRRC28,0.055563632
PHLPP1,TUFT1,0.055563327
SUV39H2,SLC7A8,0.055563
KIAA0513,RPRD2,0.05556274
CREB5,CCDC91,0.055561278
JARID2,CSAD,0.055561166
ATP6V0A1,CNOT3,0.05556063
MAPRE2,B4GALT5,0.055560354
RCAN2,TPPP,0.055559833
AUTS2,TPTEP2-CSNK1E,0.05555934
MCCC1,PARG,0.055559337
CLDND1,ITCH,0.05555911
MCTP1,TTC39B,0.055558693
SH3GL2,NT5DC1,0.05555856
VPS13B,MPRIP,0.05555823
TMF1,PCGF3,0.055557776
GYG1,PI4KB,0.05555703
PRKAR2B,RCAN2,0.05555634
DCC,LEMD2,0.05555561
PPP1R12A,GLCCI1,0.055554643
SPTBN1,LRRC28,0.0555544
SPPL3,PALM2AKAP2,0.055553958
GRK3,LRP2BP,0.055553902
DHX29,NFE2L2,0.055553764
AIG1,SEPTIN7,0.05555366
SNAPIN,AP3S1,0.055553447
PPP2R5E,PTK2,0.05555342
RBM26,PCSK2,0.055553347
CAMK2B,ESYT2,0.055551782
NSFL1C,PDCD7,0.05555102
SFXN5,CELF2,0.05555077
LCOR,LRRC28,0.055550244
THOC2,NUP214,0.055549823
TECR,DOCK4,0.05554973
ASTN2,NIPSNAP2,0.05554961
GCC2,RYBP,0.055549446
RPS6KA2,PAK5,0.055547807
DOCK9,NIPBL,0.055547807
MTSS2,RB1,0.05554734
HAGH,GLS,0.05554697
CREBRF,GIPC1,0.0555466
KCNQ2,SPAG16,0.05554517
NASP,STARD7,0.055544753
ATG10,ENSG00000273748,0.05554453
BTBD9,PDXDC1,0.055544317
LYPLAL1,DNAJC1,0.055544067
HSD17B4,FAM3C,0.05554394
MACF1,PTPN11,0.05554331
GABRG3,MOB3B,0.055542935
AOPEP,TMEFF2,0.055541877
CDH13,NEBL,0.05554129
IGF1R,BACH2,0.055540923
CWC27,SEMA4D,0.05554046
MEF2A,C2CD5,0.05554019
HIP1,HSCB,0.055539776
TBC1D10B,CCDC30,0.055539265
TANGO2,DOCK9,0.05553781
NCBP3,WHRN,0.05553715
BNIP3L,SMIM8,0.0555367
MAP7,METTL16,0.055536658
RAB9A,ADAMTS17,0.055535477
KCNMA1,TRAF3,0.05553486
BARD1,ADPGK,0.055534735
PAMR1,TTC7A,0.05553438
EPB41L1,CHIC1,0.055534307
BCAS1,TMC7,0.055534016
TRIM44,BOD1L1,0.0555336
VGLL4,HK1,0.0555335
GSE1,HERC1,0.05553305
PHACTR1,CHCHD3,0.055533048
ACADSB,C2CD5,0.05553298
R3HDM2,CSAD,0.05553266
TBCK,RNF169,0.05553244
CNKSR3,HS3ST5,0.05553088
RBM14-RBM4,CLUH,0.055530787
MKNK1,CCNT2,0.05553041
FRMD6,MBD5,0.055530116
ANKRD26,HERPUD2,0.05553006
TTLL7,SYNJ1,0.055529613
LIMA1,GPATCH2L,0.055529382
MAPKAP1,CARF,0.05552906
STX8,NAGLU,0.05552897
POMZP3,SHPRH,0.055528764
LRRFIP2,CADPS2,0.05552828
SOGA1,AHI1,0.05552734
ABLIM2,RO60,0.055527315
CD46,H2AC6,0.05552688
TRAPPC13,ZNF536,0.055526145
EIF2B3,SLC39A9,0.055525344
TDG,TMEM168,0.055525195
CTNNA1,TIAL1,0.05552488
GAP43,TGS1,0.05552477
PIAS2,SMC5,0.055523727
SETD2,CFAP36,0.05552309
CHRM3,LRP2BP,0.055522244
METTL16,UPF3A,0.055522036
ELMO1,CSMD3,0.055521872
PRRX1,EP300,0.055521864
COLGALT2,FGFR2,0.055521864
CPD,ACER3,0.055521782
PLEKHB2,GOLGA3,0.055520613
RRAGD,ZSWIM7,0.055520028
ARNT2,MIGA1,0.055519458
LNX1,SNRPN,0.055519324
DDX17,STAT5B,0.055519145
TRIM44,RO60,0.0555179
GRIA3,RNF13,0.055516798
SYT1,PPP2R2C,0.055516098
ERBB4,ST7,0.055515647
COL9A1,PTPN11,0.055515494
SIPA1L1,STAT5B,0.055515323
ZBTB1,CERCAM,0.05551463
ENSG00000250305,PRKN,0.055514466
CLVS1,NHS,0.05551374
PHACTR2,ACACA,0.05551331
WFIKKN1,PBRM1,0.055512656
POC1B,GOLGA3,0.05551265
DYM,SENP6,0.05551258
MTHFD1L,AAK1,0.055512514
ZNF333,BCL2L1,0.055512026
CDC40,DCAF5,0.055511832
THAP4,REEP3,0.055511523
NRDC,LRRC28,0.055511136
COA1,TLN2,0.055510975
RBM26,LMO4,0.05551069
RNF130,PSMC2,0.055510003
HYCC1,PLGRKT,0.055509698
RBFOX1,KANSL1,0.055509657
TULP4,KIF13A,0.055508886
NSD3,FYN,0.05550844
BRMS1L,MTHFD1L,0.05550775
MSL2,UBE3A,0.055507574
UBE4B,PCTP,0.055507004
SNTG1,MGMT,0.055506725
NEK11,USP33,0.055506233
MOB3B,DDX10,0.05550587
GPATCH2,H6PD,0.055505738
WDR70,SUCLA2,0.055505622
SND1,CDKAL1,0.055504676
TJP1,CREM,0.055504147
XKR9,COL4A5,0.05550246
DHX15,TMX3,0.055501793
SPIDR,STOX2,0.055501673
MAN2A1,RNF111,0.05550095
DHX29,SMIM8,0.055500913
NOMO1,RIOX1,0.055500597
CHSY1,PREX1,0.055499893
PTPRK,CHSY3,0.055499807
PPP2R2C,SBF2,0.055499792
PRPF4B,EIF2AK2,0.055499006
BABAM2,HECW2,0.05549851
FTO,SNTG1,0.055498254
TSC2,SLC12A2,0.055497866
RORA,AAK1,0.05549733
IPO5,NEDD4L,0.055497322
ADK,XRN1,0.055497125
CRACDL,MLLT10,0.05549711
GTF2A1,PRKCSH,0.05549703
LARP1B,PRKCSH,0.05549663
MAPK10,CD38,0.055496063
CFDP1,RERE,0.055495616
SGMS1,RSRC1,0.055495072
NEK5,MAST3,0.055494994
KAZN,RPL7L1,0.0554948
MROH1,GRK3,0.055494603
IWS1,PRPSAP1,0.055494387
SLC31A2,CINP,0.0554942
ALCAM,CEP290,0.05549396
HAT1,SBF2,0.05549395
AMBRA1,PRKCSH,0.055493247
PDE4B,SFSWAP,0.055493202
CREB5,CAPZA1,0.055492967
PCDH7,IL1RAPL1,0.055492833
CRB1,ATP13A3,0.05549277
ANAPC5,CDKL5,0.055492073
VPS41,DDX10,0.05549111
COBLL1,NCAPD3,0.055490986
CACNA2D3,SLC9A9,0.055490937
TECPR2,CD22,0.05549064
CALN1,IDH3A,0.055490553
MRPS35,LRRC7,0.055489715
L3MBTL4,CINP,0.05548949
GRIK2,GPC5,0.055489227
TRIO,CSAD,0.05548905
RPE,RPL7L1,0.055488873
ERBIN,PHACTR3,0.055488672
GPRC5B,CYRIB,0.055488557
SNX24,MOG,0.05548789
SRPK2,GTF2H3,0.05548761
LIPA,SLC4A8,0.055487305
PKD2,MREG,0.055487037
HIP1R,TRAF3,0.055486828
NAV3,DUS2,0.055486236
ASIC2,ZNF248,0.055485565
PSMA3,CD2AP,0.055485006
CCDC152,RPL7L1,0.05548467
PRKCE,RAB9A,0.055484157
PCSK2,EPB41L2,0.055483904
CACNA1A,PLGRKT,0.055483814
PEX3,STAT5B,0.055483427
SLC25A13,NCBP3,0.055483397
IMMP2L,CDK14,0.055483144
FHIT,RCL1,0.055482853
WDR33,TGS1,0.05548133
WDR59,RUFY3,0.05548122
NEDD4L,PAM,0.055481065
FBXL7,H6PD,0.05548081
QRICH1,ATP13A3,0.0554806
OSBPL3,HERC1,0.055480536
ITGAV,ATP13A3,0.055479962
LSS,HAT1,0.05547944
DDHD1,POLR2D,0.05547912
COPS4,KCNQ2,0.055478957
TDG,RPL7L1,0.055478532
MRPL48,RBM33,0.055478085
LINC02694,BIRC6,0.05547783
GCC2,H6PD,0.055477615
KIF6,SGMS1,0.055477414
VPS13C,ATP8B1,0.05547696
SPTLC2,ZEB2,0.055476602
AMOTL1,ENSG00000249209,0.055476297
ERBIN,PREX1,0.05547579
PTPRG,EHMT1,0.05547517
ATP13A4,PDPK1,0.05547497
NSMAF,LEMD2,0.05547421
SEC14L1,HIP1,0.055473506
DYM,GRID1,0.05547349
CDH13,TRRAP,0.055471674
ARNT2,CCDC85A,0.05547096
ITCH,C2ORF76,0.055470858
ZDHHC21,SLC35F3,0.05547075
ABCB7,SECISBP2L,0.055470318
KIF13B,MYO6,0.055470273
YIPF3,TATDN3,0.05546938
SLC16A3,DCP2,0.05546916
DLG2,NUMB,0.055468842
NCAM1,NOMO1,0.05546884
CYP20A1,PPP1R12B,0.05546884
KIF5C,GSN,0.055468533
LSAMP,APP,0.05546837
KCNB1,POM121C,0.05546807
SPAG16,DNAJC1,0.055467766
PPP3CA,TK2,0.05546685
ECHDC1,PINK1,0.055466298
ANAPC5,CAPZA1,0.055466175
HPSE2,CRYL1,0.055465598
FMN1,ZNF131,0.05546499
PLD1,SUMF1,0.055464085
UBE2G2,HACD2,0.055463914
PIGC,ZHX2,0.055463746
CACNA1D,TRAF3,0.055462886
PPFIBP1,CDK13,0.055462632
ARHGEF2,MTURN,0.05546236
SPTAN1,GRK3,0.055462237
ENSG00000283782,AAK1,0.055462126
DMXL1,ENSG00000134030,0.055461287
CTDSPL2,OXR1,0.055461142
ATR,SHTN1,0.05546097
ABLIM1,NDST3,0.0554608
MMP24OS,H6PD,0.055460736
DOCK1,CNTRL,0.05546047
SLC12A2,CAPZA1,0.05546009
PCCA,ANKRD16,0.055459943
OPRD1,NEK1,0.05545992
CTNNA3,UNC5C,0.055459768
DHX9,SLC25A36,0.055459384
EFCAB11,ANK3,0.055459365
INPP4B,LRRC28,0.05545841
TMEM165,FRMD5,0.05545805
RERE,TEX264,0.055457722
ATP13A4,TRAF3,0.055457223
MED13L,SLC39A10,0.0554572
INTS6,CDH13,0.05545712
MACF1,TGS1,0.055456754
ACACA,TRPM7,0.055456243
SH3BP2,ZNF148,0.055455472
RALGAPA1,DDX46,0.055455014
DZIP3,SLC4A2,0.05545489
PLXDC2,DAAM2,0.05545461
SCFD1,SLC25A12,0.055454537
RANBP2,GALNT7,0.055454385
SLC7A8,STAT5B,0.05545346
ATXN1,MICAL3,0.055453185
OPCML,COPA,0.055452857
ZNF708,RMND1,0.055452853
OPRM1,CHCHD3,0.05545285
MB21D2,SERINC5,0.055452675
ZBTB20,MGAT4B,0.055451613
HDAC4,FOXN2,0.055449944
BDH1,KRIT1,0.05544975
GLUD1,TRAF3,0.05544957
TAOK3,GRK3,0.05544922
PCSK7,TNRC6B,0.05544861
ELOF1,UBE2D4,0.055448238
KCNC2,SLC9A9,0.0554474
EXT1,HSD17B12,0.05544733
NR1D2,OXR1,0.055446893
DDHD1,MTX2,0.055446554
ASXL1,UBR1,0.0554459
FAM185A,GTDC1,0.05544563
MLIP,CNTN1,0.05544555
AMMECR1,PCNX2,0.055445198
PSEN1,ACER3,0.055445112
XRCC4,DNAJB2,0.055444676
CALCOCO2,CHP1,0.05544452
PEPD,C12ORF76,0.05544441
ACIN1,HIBADH,0.055444036
LRRC3B,MAP2K4,0.055443168
RYBP,PTBP2,0.05544285
ENOX1,RNF157,0.05544271
PRDM2,ANAPC1,0.055441283
PPM1H,VAV2,0.055440787
EGF,MED8,0.055439696
SMAD5,NDUFAF2,0.055439636
XPO4,PCNX2,0.05543874
IREB2,HACD2,0.055437505
LRRFIP1,CNKSR2,0.05543683
C2CD5,HTT,0.055436645
OTUD7A,TPK1,0.055436637
JARID2,PRNP,0.055436432
LIPA,CSTPP1,0.055436287
ELF2,ALCAM,0.05543573
DIAPH2,POM121C,0.05543554
SBF2,NCAM2,0.055435155
NAV2,PREX2,0.05543449
MAST4,SLC29A1,0.055433843
RNF144A,ODR4,0.055433694
MARCHF1,MRTFB,0.055432603
ZNF26,DRG1,0.05543093
SNTG1,GRK3,0.055430755
TBC1D5,LYST,0.055430602
SEC24B,LRP2BP,0.05543006
MCRS1,SMG6,0.05542989
ATP8B1,DDX10,0.055429816
GSN,TBL1XR1,0.055429656
MSANTD3-TMEFF1,CCSAP,0.05542938
PRPF4B,SNX2,0.055428866
SH3BP4,PRIMPOL,0.055428434
ZNF148,FDPS,0.05542831
ATXN10,TGFBRAP1,0.05542827
ANAPC10,ZFPM2,0.05542821
PTPA,DDX10,0.05542737
SLC4A10,SLC7A14,0.055426907
PLIN3,DOCK10,0.055426866
LARP1B,DRG1,0.055426855
FBXO33,AIG1,0.055426817
ACAD9,PTPRF,0.055425923
ST6GALNAC5,LMO4,0.0554256
AMPH,MTUS2,0.05542549
SEC23IP,WDR45B,0.055425316
SMAP1,EHMT1,0.055424273
SMG7,LEMD2,0.05542286
RNF24,ABHD2,0.05542251
ECPAS,STK3,0.055422273
AOPEP,CEP192,0.05542207
TCF4,RORA,0.05542168
MAP2K4,KIF1B,0.0554212
CACNG8,PRKCE,0.055420607
POU6F2,SPAG16,0.05542031
ATXN3,PTPRK,0.055420246
C10ORF90,LDLRAD4,0.055419948
FRMD5,KDM5A,0.055419873
NECAB1,SLC35F4,0.055419657
MKLN1,STX3,0.05541951
NRG3,HUS1,0.055419493
AMOTL2,PGPEP1,0.055419415
IL17RA,CHST11,0.055418868
MRPS31,CCDC7,0.055418838
LUZP2,WDR59,0.055418808
UBQLN2,SREK1IP1,0.05541691
ASAP1,GAB1,0.055416424
DLGAP4,KPNA1,0.05541642
LRRC28,PID1,0.055415902
SLC44A1,MEGF9,0.055415705
RASSF4,KIAA0930,0.055415656
MITF,TOGARAM1,0.05541489
RIGI,SLC27A4,0.055414155
NR3C2,TNS3,0.055414114
EIF2AK4,GLS,0.05541328
WDR7,AAK1,0.05541292
PARP8,PKD2,0.055412848
MAPK10,ENSG00000167807,0.055412844
CHD6,CAAP1,0.055412587
FOXN2,SLC12A6,0.055411827
SPATS2L,NFAT5,0.05541174
TMX3,SPAG16,0.0554114
ATXN1,SH3RF1,0.05541126
MAP4,H6PD,0.05541092
GRIN1,GFOD1,0.055410463
LARP1,CASC3,0.055410262
GTF2I,CACNA1D,0.055410124
ARID1B,TTC9C,0.05540957
GOLM2,RXFP1,0.055409413
STX6,NDUFV1,0.05540939
BRF1,ZNF490,0.055408165
SLC23A2,RAP1GDS1,0.055407804
COG5,FRMD4A,0.05540687
CHKA,DTX2,0.055406842
MFN1,RICTOR,0.055406835
SEZ6L,PLGRKT,0.05540642
ANK3,FMNL2,0.055405926
NETO2,RAB7A,0.055405587
ANKRD36C,PCNX2,0.05540505
CTNNA2,TRAF3,0.055405017
MAT2A,OSBPL1A,0.055404868
ANKRD36C,TGS1,0.05540448
ANO4,PRR5L,0.05540413
ZNF502,UBE3A,0.055404026
TTYH2,DSE,0.055403914
CCDC85A,TARBP1,0.055403788
CTNNBIP1,SH3BP2,0.05540349
DNASE1,NRDE2,0.05540298
TCF7L2,TANK,0.05540289
ERC2,MAPRE2,0.055402715
NCOA7,TOMM70,0.055402562
CADM1,MTSS1,0.05540185
HERC2,TGS1,0.055401284
KLHL32,MARCHF1,0.05540113
BPTF,TANC2,0.055401076
KHDRBS3,LMBRD2,0.05540062
KALRN,SRPK2,0.05540053
ST3GAL5,AFAP1,0.055399943
MCU,C1ORF21,0.0553982
GTDC1,MRPL1,0.055397894
CMC2,TYW1B,0.05539767
POGZ,PRKCSH,0.0553973
NIPSNAP2,BAZ2B,0.05539662
KANSL1,CLUAP1,0.055396512
XPA,CINP,0.055396404
ZBTB20,DUS2,0.05539563
REPS1,GABRB1,0.055395465
NSD1,WDR45B,0.055394307
APTX,RNF13,0.055393945
ERCC1,PCNX2,0.055393755
GALNT6,TMEM63A,0.055393618
RTN3,GABRG2,0.055393394
NT5DC1,ATG4C,0.055393223
IPMK,PRRC2C,0.055392776
ABCG1,DDX17,0.05539258
GTF2I,RASA1,0.05539241
PDCD7,STRN,0.055391498
STXBP5,BLTP3B,0.055390056
ARID4B,GRK3,0.055390026
SETD5,RMDN3,0.055389773
SUCLA2,DDX10,0.055388857
ADIPOR2,PTBP2,0.055388834
FBXL17,CCDC190,0.055388656
ATG5,RNF13,0.05538861
SYNJ2,PCNX2,0.055388328
CAMTA1,LRRC28,0.055388015
PNISR,MICAL1,0.05538788
HDAC8,TRAK2,0.05538678
AGPS,SF1,0.055386588
CHD9,TLK1,0.055386286
HIP1,HIBCH,0.055385172
PITPNC1,GLS,0.05538395
ZNF277,RORA,0.05538389
MBTD1,SNX24,0.055383574
PCF11,CCNH,0.055382263
GSG1L,GSR,0.055380747
CRY2,CSAD,0.05538039
DNM1L,TTLL11,0.05537837
ATP8B1,ARSJ,0.055377934
HECW1,DDX10,0.055376623
PYROXD1,BLTP1,0.05537642
RGS7,MICAL3,0.0553763
REPS1,ZMYM4,0.05537596
ADAMTS17,NEK10,0.055375427
MEF2A,LNPEP,0.055374634
TRIM2,MEGF9,0.055374097
NDFIP1,TCF20,0.05537301
BPTF,CFLAR,0.055372614
CAMK2G,PID1,0.055372592
CDH12,N4BP2L2,0.05537048
KSR2,LEMD2,0.055370297
TMEM63A,BCAT1,0.055370037
WDFY4,ITFG1,0.055369977
NAT10,BTBD7,0.05536987
FXR1,PHLPP1,0.05536969
XYLT1,PLGRKT,0.055368718
SWT1,FAM172A,0.055368554
CNP,SPOCK1,0.05536769
ZNF562,AZIN1,0.055367302
GPM6A,XPO6,0.055366203
CELF1,EXOC4,0.055365965
JAZF1,GXYLT2,0.05536596
ENSG00000285245,SNX19,0.055365782
TMEM62,LRRC28,0.05536547
OSBPL9,SIL1,0.05536507
SIN3B,CCSER1,0.055365067
CNOT4,CCT4,0.055364814
DNM3,MED12,0.055364717
SRSF10,MIGA1,0.05536464
FOXP1,STRBP,0.05536372
TENM2,RCL1,0.055363085
CSPP1,PAK4,0.05536284
KRCC1,RAB2B,0.055362556
NECAB1,PHTF2,0.055362504
GSN,DOCK1,0.055362243
TPRG1,TCF12,0.055361733
ARID1B,TMEM184B,0.055361617
WDR26,NXPH1,0.05536155
NGLY1,PID1,0.055360585
VPS26C,NF1,0.05535996
SLC20A2,NFIX,0.05535927
RBM26,RDX,0.05535899
PURA,DRG1,0.055358917
RABL2A,ATG7,0.055358857
RGS6,SMIM8,0.055358816
UBE4A,DRG1,0.05535853
TNRC6B,ST6GALNAC5,0.055358212
TMEM87B,FBXO9,0.055357914
MAP4K5,MMS22L,0.05535726
HPCAL1,RIC8B,0.055356864
SSH2,JARID2,0.055356637
STK32A,ENSG00000284461,0.055356603
OGT,TMEM222,0.05535656
EMC10,THOC1,0.05535549
GRID1,RALGPS2,0.055355188
EML6,ZFYVE28,0.055355165
MAP4K5,CDC42SE2,0.055355135
P2RX7,LRCH3,0.055354685
HERC2,NCOR2,0.055354573
CCDC6,AHCYL1,0.05535455
RIMS2,DNAJC1,0.05535439
DESI2,BEST1,0.055354275
CSGALNACT1,ADD3,0.05535394
TAF3,UVRAG,0.05535333
NPAS3,TFRC,0.055353016
AUH,MTUS1,0.055352997
ENSG00000225885,PRRC2C,0.055352543
HELZ,ESYT2,0.055351526
EXOSC1,TMEM121,0.055351224
STK33,HAGH,0.05535111
TNRC6A,LEMD2,0.055349633
ARGLU1,KMT2C,0.055348683
MAP2K4,NCOA7,0.055348482
KMT2C,PID1,0.05534835
GLCCI1,APP,0.05534816
CUEDC1,ZNF330,0.055347946
TNFRSF21,OXR1,0.055347502
ARMH3,GTF2I,0.055347312
ME1,TRAF3,0.055345688
INTS11,ZNF254,0.055345003
WDFY3,HELZ,0.055344712
NTRK3,HLF,0.055344533
SERPINI1,RNF13,0.055344526
TTLL7,CAPZA1,0.05534393
FAM78B,NFAT5,0.05534361
SPATS2L,RMDN3,0.055343583
NUCKS1,PAIP2B,0.055342395
RMC1,GNG7,0.0553423
GPHN,RPL7L1,0.055342186
ENSG00000285000,NLGN1,0.05534181
MITF,SENP5,0.055341218
ERI3,FAM171A1,0.055340853
PDGFRA,UBXN7,0.055340495
RBBP4,PLGRKT,0.055340424
ADAM23,CDC14B,0.05533958
GPANK1,COBL,0.05533926
SCN1A,ZNF273,0.055338573
COMMD1,PCDH15,0.055337947
AFMID,ZEB2,0.05533783
DENND3,DAPK1,0.05533721
TNS2,SRBD1,0.05533652
